row_id,age,job,marital,education,balance,housing,loan,contact,month,campaign,pdays,previous,poutcome,y,y_binary,PreviouslyContacted,HasAnyLoan,BalanceGroup
26552,33,student,married,secondary,1536,no,no,cellular,feb,1,92,3,success,yes,1,1,0,Medium
26553,36,unemployed,single,secondary,115,no,no,cellular,feb,2,-1,0,unknown,no,0,0,0,Low
26554,41,retired,single,primary,2579,no,no,cellular,oct,1,-1,0,unknown,no,0,0,0,Medium
26555,33,management,married,tertiary,5878,no,no,cellular,oct,1,430,2,failure,yes,1,1,0,High
26556,28,blue-collar,married,primary,15,yes,no,unknown,may,2,-1,0,unknown,no,0,0,1,Low
26557,30,blue-collar,married,secondary,658,yes,no,cellular,apr,3,267,1,failure,no,0,1,1,Low
26558,32,admin.,single,secondary,131,yes,no,cellular,jun,1,183,2,success,yes,1,1,1,Low
26559,53,technician,married,secondary,1357,yes,no,cellular,aug,2,-1,0,unknown,no,0,0,1,Medium
26560,33,admin.,single,tertiary,475,yes,no,cellular,may,1,-1,0,unknown,yes,1,0,1,Low
26561,30,management,married,tertiary,1251,no,no,cellular,feb,5,-1,0,unknown,no,0,0,0,Medium
26562,40,admin.,single,secondary,-227,yes,no,unknown,may,3,-1,0,unknown,no,0,0,1,Negative
26563,33,technician,married,secondary,4790,yes,no,cellular,apr,1,272,2,failure,no,0,1,1,Medium
26564,32,blue-collar,married,secondary,687,yes,no,unknown,may,1,-1,0,unknown,no,0,0,1,Low
26565,57,retired,divorced,primary,0,no,yes,cellular,jul,2,-1,0,unknown,no,0,0,1,Negative
26566,34,admin.,single,secondary,3626,yes,yes,cellular,nov,2,-1,0,unknown,no,0,0,1,Medium
26567,37,blue-collar,single,secondary,2390,yes,no,cellular,apr,2,335,12,failure,no,0,1,1,Medium
26568,29,services,single,secondary,193,yes,no,unknown,may,2,-1,0,unknown,no,0,0,1,Low
26569,46,management,divorced,secondary,270,no,no,unknown,jun,1,-1,0,unknown,no,0,0,0,Low
26570,45,management,married,tertiary,0,no,yes,cellular,jul,4,-1,0,unknown,no,0,0,1,Negative
26571,29,management,single,tertiary,0,yes,no,unknown,may,1,-1,0,unknown,no,0,0,1,Negative
26572,28,services,single,secondary,117,yes,no,cellular,may,1,-1,0,unknown,no,0,0,1,Low
26573,30,blue-collar,single,unknown,-149,yes,yes,unknown,may,3,-1,0,unknown,no,0,0,1,Negative
26574,60,unemployed,married,primary,26,yes,no,unknown,may,6,-1,0,unknown,no,0,0,1,Low
26575,48,retired,married,secondary,74,no,yes,unknown,may,1,-1,0,unknown,no,0,0,1,Low
26576,35,unemployed,divorced,tertiary,8903,yes,no,cellular,may,1,175,6,failure,no,0,1,1,High
26577,59,retired,married,secondary,0,no,no,cellular,nov,2,100,6,other,no,0,1,0,Negative
26578,49,technician,single,unknown,350,no,no,cellular,jan,3,-1,0,unknown,no,0,0,0,Low
26579,34,technician,single,unknown,4223,no,yes,cellular,nov,1,-1,0,unknown,no,0,0,1,Medium
26580,32,blue-collar,single,primary,100,yes,no,unknown,may,2,-1,0,unknown,no,0,0,1,Low
26581,38,blue-collar,married,secondary,961,yes,no,unknown,may,1,-1,0,unknown,no,0,0,1,Low
26582,24,technician,single,secondary,-103,yes,yes,unknown,may,1,-1,0,unknown,no,0,0,1,Negative
26583,31,management,single,tertiary,165,no,yes,cellular,aug,2,-1,0,unknown,yes,1,0,1,Low
26584,30,technician,single,tertiary,987,no,no,cellular,apr,6,-1,0,unknown,no,0,0,0,Low
26585,33,technician,single,secondary,268,no,no,cellular,aug,1,-1,0,unknown,no,0,0,0,Low
26586,39,services,divorced,secondary,2140,yes,no,cellular,apr,1,-1,0,unknown,no,0,0,1,Medium
26587,55,management,divorced,tertiary,29484,no,no,cellular,nov,2,-1,0,unknown,no,0,0,0,High
26588,40,admin.,single,secondary,-109,yes,yes,unknown,may,1,-1,0,unknown,no,0,0,1,Negative
26589,36,management,married,tertiary,2609,yes,no,unknown,may,9,-1,0,unknown,no,0,0,1,Medium
26590,50,technician,married,secondary,2406,yes,no,telephone,jul,5,-1,0,unknown,no,0,0,1,Medium
26591,38,blue-collar,married,secondary,475,yes,no,cellular,feb,1,-1,0,unknown,no,0,0,1,Low
26592,42,services,married,secondary,-1,yes,no,cellular,jul,2,-1,0,unknown,no,0,0,1,Negative
26593,53,unemployed,married,secondary,-233,yes,no,cellular,may,3,-1,0,unknown,no,0,0,1,Negative
26594,36,blue-collar,married,primary,23,yes,no,unknown,may,2,-1,0,unknown,no,0,0,1,Low
26595,39,admin.,divorced,secondary,1089,yes,no,cellular,may,1,-1,0,unknown,no,0,0,1,Medium
26596,56,services,married,secondary,144,no,no,cellular,aug,2,-1,0,unknown,no,0,0,0,Low
26597,35,management,single,tertiary,1496,yes,no,cellular,aug,4,-1,0,unknown,no,0,0,1,Medium
26598,29,self-employed,single,tertiary,871,yes,no,cellular,jun,1,-1,0,unknown,no,0,0,1,Low
26599,36,blue-collar,married,primary,300,yes,no,cellular,may,1,342,1,failure,no,0,1,1,Low
26600,38,entrepreneur,married,secondary,593,yes,yes,cellular,jul,24,-1,0,unknown,yes,1,0,1,Low
26601,34,management,married,tertiary,1388,yes,no,cellular,sep,1,93,4,failure,no,0,1,1,Medium
26602,56,services,divorced,secondary,6101,no,no,cellular,apr,4,-1,0,unknown,no,0,0,0,High
26603,27,technician,single,secondary,1601,no,no,cellular,feb,2,-1,0,unknown,no,0,0,0,Medium
26604,44,entrepreneur,married,tertiary,3463,yes,yes,cellular,aug,3,-1,0,unknown,no,0,0,1,Medium
26605,42,technician,divorced,tertiary,802,no,no,telephone,jan,2,-1,0,unknown,no,0,0,0,Low
26606,44,management,married,tertiary,677,yes,no,unknown,jun,2,-1,0,unknown,no,0,0,1,Low
26607,30,admin.,single,tertiary,2351,no,yes,cellular,jul,13,-1,0,unknown,no,0,0,1,Medium
26608,44,technician,married,secondary,5163,no,no,cellular,aug,2,-1,0,unknown,no,0,0,0,High
26609,39,unemployed,divorced,secondary,6322,no,no,unknown,may,1,-1,0,unknown,no,0,0,0,High
26610,30,management,married,tertiary,900,no,no,cellular,nov,1,124,2,failure,no,0,1,0,Low
26611,44,blue-collar,married,secondary,1025,yes,no,cellular,dec,2,202,1,failure,no,0,1,1,Medium
26612,33,admin.,married,secondary,1737,no,no,cellular,apr,2,-1,0,unknown,no,0,0,0,Medium
26613,42,technician,married,tertiary,1079,no,no,cellular,jul,2,-1,0,unknown,no,0,0,0,Medium
26614,74,retired,divorced,tertiary,3810,yes,no,cellular,may,1,-1,0,unknown,no,0,0,1,Medium
26615,38,management,married,tertiary,1722,yes,no,cellular,jul,1,-1,0,unknown,yes,1,0,1,Medium
26616,38,management,married,tertiary,328,no,no,cellular,aug,2,-1,0,unknown,no,0,0,0,Low
26617,31,services,single,secondary,0,yes,no,cellular,apr,2,-1,0,unknown,no,0,0,1,Negative
26618,72,self-employed,married,tertiary,132,no,no,cellular,apr,1,-1,0,unknown,yes,1,0,0,Low
26619,48,management,married,tertiary,7867,yes,yes,unknown,may,3,-1,0,unknown,no,0,0,1,High
26620,36,self-employed,married,secondary,1184,yes,no,cellular,apr,1,-1,0,unknown,yes,1,0,1,Medium
26621,58,retired,married,secondary,235,no,no,cellular,aug,4,-1,0,unknown,no,0,0,0,Low
26622,34,blue-collar,married,primary,298,yes,no,unknown,may,2,-1,0,unknown,no,0,0,1,Low
26623,31,blue-collar,single,primary,2369,yes,no,cellular,may,1,-1,0,unknown,no,0,0,1,Medium
26624,34,technician,single,secondary,179,no,no,cellular,aug,3,-1,0,unknown,no,0,0,0,Low
26625,37,management,single,tertiary,1027,yes,no,cellular,mar,1,152,2,success,yes,1,1,1,Medium
26626,31,technician,single,tertiary,252,no,no,cellular,jun,3,-1,0,unknown,yes,1,0,0,Low
26627,39,management,married,tertiary,416,yes,no,cellular,apr,1,-1,0,unknown,no,0,0,1,Low
26628,48,blue-collar,married,secondary,841,yes,no,unknown,may,1,-1,0,unknown,no,0,0,1,Low
26629,30,blue-collar,married,secondary,3,no,no,cellular,may,2,297,1,failure,no,0,1,0,Low
26630,26,blue-collar,married,secondary,490,yes,no,unknown,jun,5,-1,0,unknown,no,0,0,1,Low
26631,34,technician,married,secondary,1246,no,no,unknown,may,3,-1,0,unknown,no,0,0,0,Medium
26632,35,technician,single,secondary,175,yes,no,unknown,may,1,-1,0,unknown,no,0,0,1,Low
26633,25,admin.,married,secondary,10,yes,no,unknown,may,2,-1,0,unknown,no,0,0,1,Low
26634,56,services,married,primary,486,no,yes,telephone,jul,1,-1,0,unknown,yes,1,0,1,Low
26635,42,admin.,married,secondary,247,yes,no,cellular,jul,5,-1,0,unknown,no,0,0,1,Low
26636,52,management,divorced,tertiary,-803,yes,no,cellular,aug,3,-1,0,unknown,no,0,0,1,Negative
26637,39,management,married,tertiary,2320,no,yes,cellular,aug,2,-1,0,unknown,no,0,0,1,Medium
26638,44,blue-collar,married,secondary,776,yes,no,unknown,may,1,-1,0,unknown,no,0,0,1,Low
26639,39,blue-collar,married,secondary,345,yes,no,cellular,jul,3,-1,0,unknown,no,0,0,1,Low
26640,25,student,single,secondary,1116,yes,no,cellular,mar,3,-1,0,unknown,no,0,0,1,Medium
26641,29,management,single,tertiary,3041,yes,no,cellular,may,3,-1,0,unknown,yes,1,0,1,Medium
26642,49,blue-collar,married,secondary,1230,yes,yes,cellular,may,2,373,3,failure,no,0,1,1,Medium
26643,71,retired,married,tertiary,1486,no,no,telephone,apr,3,-1,0,unknown,no,0,0,0,Medium
26644,30,management,single,tertiary,82,no,no,cellular,feb,3,-1,0,unknown,no,0,0,0,Low
26645,37,management,divorced,tertiary,641,yes,no,cellular,may,1,-1,0,unknown,no,0,0,1,Low
26646,34,management,married,tertiary,11,yes,no,cellular,apr,1,150,2,failure,no,0,1,1,Low
26647,38,management,married,tertiary,1354,yes,no,cellular,jun,3,130,2,failure,no,0,1,1,Medium
26648,44,management,married,tertiary,870,yes,yes,cellular,may,2,369,1,failure,no,0,1,1,Low
26649,23,blue-collar,single,primary,145,yes,no,unknown,jun,1,-1,0,unknown,no,0,0,1,Low
26650,41,self-employed,divorced,tertiary,1256,no,no,telephone,feb,3,-1,0,unknown,no,0,0,0,Medium
26651,27,admin.,married,secondary,1293,yes,no,cellular,apr,3,-1,0,unknown,yes,1,0,1,Medium
26652,27,blue-collar,single,unknown,-15,yes,yes,cellular,may,4,312,6,other,no,0,1,1,Negative
26653,35,blue-collar,divorced,unknown,164,no,no,unknown,jun,2,-1,0,unknown,yes,1,0,0,Low
26654,31,blue-collar,married,secondary,92,yes,no,telephone,jan,1,-1,0,unknown,no,0,0,1,Low
26655,32,management,single,tertiary,258,yes,no,cellular,aug,4,-1,0,unknown,no,0,0,1,Low
26656,49,management,married,tertiary,64,no,no,cellular,nov,1,159,1,success,no,0,1,0,Low
26657,30,admin.,single,tertiary,8,no,yes,cellular,jul,2,150,1,failure,no,0,1,1,Low
26658,55,self-employed,married,secondary,2678,no,yes,cellular,aug,12,-1,0,unknown,no,0,0,1,Medium
26659,32,services,married,secondary,2196,yes,no,cellular,jul,1,-1,0,unknown,no,0,0,1,Medium
26660,32,admin.,married,secondary,97,yes,no,cellular,may,2,364,1,success,no,0,1,1,Low
26661,35,blue-collar,married,secondary,280,yes,yes,cellular,jul,50,-1,0,unknown,no,0,0,1,Low
26662,49,management,married,tertiary,342,no,no,cellular,jan,2,228,1,failure,no,0,1,0,Low
26663,29,entrepreneur,married,secondary,65,yes,no,cellular,jul,14,-1,0,unknown,no,0,0,1,Low
26664,49,blue-collar,married,secondary,1264,no,no,cellular,aug,3,-1,0,unknown,no,0,0,0,Medium
26665,53,admin.,married,secondary,849,yes,no,cellular,feb,3,-1,0,unknown,yes,1,0,1,Low
26666,30,blue-collar,married,secondary,0,no,no,unknown,may,3,-1,0,unknown,no,0,0,0,Negative
26667,37,admin.,married,secondary,1345,yes,no,unknown,jun,2,-1,0,unknown,no,0,0,1,Medium
26668,29,self-employed,single,tertiary,270,yes,no,cellular,oct,5,274,11,failure,no,0,1,1,Low
26669,26,blue-collar,single,secondary,450,no,yes,cellular,feb,1,-1,0,unknown,no,0,0,1,Low
26670,44,blue-collar,married,primary,2467,yes,no,unknown,may,1,-1,0,unknown,no,0,0,1,Medium
26671,37,management,single,unknown,504,yes,no,cellular,apr,1,-1,0,unknown,no,0,0,1,Low
26672,35,management,single,tertiary,633,yes,no,cellular,apr,3,-1,0,unknown,no,0,0,1,Low
26673,35,technician,single,secondary,915,no,yes,cellular,aug,3,-1,0,unknown,no,0,0,1,Low
26674,27,technician,married,secondary,317,yes,yes,cellular,may,1,-1,0,unknown,no,0,0,1,Low
26675,48,entrepreneur,married,tertiary,0,no,yes,cellular,aug,9,-1,0,unknown,no,0,0,1,Negative
26676,28,blue-collar,married,primary,413,yes,no,cellular,jul,1,-1,0,unknown,no,0,0,1,Low
26677,44,blue-collar,married,secondary,6491,yes,no,cellular,nov,2,174,1,failure,no,0,1,1,High
26678,32,services,single,secondary,182,yes,no,cellular,may,1,-1,0,unknown,no,0,0,1,Low
26679,37,management,divorced,tertiary,503,yes,no,cellular,may,1,-1,0,unknown,no,0,0,1,Low
26680,40,management,single,tertiary,1265,yes,no,unknown,may,1,-1,0,unknown,no,0,0,1,Medium
26681,50,technician,single,tertiary,1840,yes,no,cellular,jul,2,-1,0,unknown,no,0,0,1,Medium
26682,57,technician,married,tertiary,6822,no,no,cellular,aug,2,-1,0,unknown,yes,1,0,0,High
26683,46,admin.,married,secondary,311,no,no,cellular,aug,6,-1,0,unknown,no,0,0,0,Low
26684,43,blue-collar,married,secondary,664,yes,no,cellular,apr,2,301,1,failure,no,0,1,1,Low
26685,33,technician,married,secondary,889,yes,no,cellular,feb,1,-1,0,unknown,no,0,0,1,Low
26686,57,management,married,primary,772,yes,no,telephone,sep,1,292,1,failure,no,0,1,1,Low
26687,44,management,married,tertiary,1858,no,no,cellular,aug,4,-1,0,unknown,no,0,0,0,Medium
26688,56,management,married,primary,93,yes,no,unknown,may,2,-1,0,unknown,no,0,0,1,Low
26689,26,management,married,tertiary,775,no,no,unknown,may,3,-1,0,unknown,no,0,0,0,Low
26690,60,management,divorced,tertiary,2589,yes,no,unknown,may,2,-1,0,unknown,no,0,0,1,Medium
26691,29,blue-collar,married,primary,243,no,yes,cellular,jul,2,-1,0,unknown,no,0,0,1,Low
26692,51,technician,married,secondary,113,no,no,cellular,nov,1,-1,0,unknown,no,0,0,0,Low
26693,30,technician,married,tertiary,526,yes,yes,unknown,jun,3,-1,0,unknown,yes,1,0,1,Low
26694,43,technician,married,tertiary,226,no,no,cellular,aug,6,-1,0,unknown,no,0,0,0,Low
26695,44,entrepreneur,married,primary,650,yes,no,cellular,may,2,-1,0,unknown,no,0,0,1,Low
26696,28,student,single,tertiary,836,yes,no,unknown,may,1,-1,0,unknown,no,0,0,1,Low
26697,39,management,married,tertiary,198,no,no,cellular,jul,1,-1,0,unknown,no,0,0,0,Low
26698,36,blue-collar,married,primary,1925,yes,no,cellular,apr,2,-1,0,unknown,yes,1,0,1,Medium
26699,56,retired,married,secondary,-113,yes,yes,cellular,aug,2,-1,0,unknown,no,0,0,1,Negative
26700,42,self-employed,married,secondary,1216,yes,no,cellular,apr,1,521,1,failure,yes,1,1,1,Medium
26701,36,self-employed,single,tertiary,4844,no,no,unknown,jun,3,-1,0,unknown,yes,1,0,0,Medium
26702,44,blue-collar,married,secondary,23,no,no,cellular,jul,1,-1,0,unknown,no,0,0,0,Low
26703,34,management,divorced,tertiary,582,no,no,cellular,nov,3,-1,0,unknown,no,0,0,0,Low
26704,51,blue-collar,married,primary,303,yes,no,unknown,jun,7,-1,0,unknown,no,0,0,1,Low
26705,25,management,single,tertiary,89,no,no,cellular,sep,1,-1,0,unknown,no,0,0,0,Low
26706,55,management,divorced,tertiary,407,yes,yes,cellular,aug,8,-1,0,unknown,no,0,0,1,Low
26707,47,technician,married,secondary,6704,yes,no,cellular,nov,2,-1,0,unknown,no,0,0,1,High
26708,33,entrepreneur,married,secondary,0,yes,yes,unknown,may,1,-1,0,unknown,no,0,0,1,Negative
26709,55,management,divorced,tertiary,5399,no,yes,cellular,apr,1,28,3,failure,no,0,1,1,High
26710,32,blue-collar,single,secondary,-575,yes,no,cellular,may,6,346,9,failure,no,0,1,1,Negative
26711,34,technician,single,tertiary,19,no,no,cellular,aug,3,-1,0,unknown,no,0,0,0,Low
26712,57,blue-collar,married,primary,5431,yes,yes,unknown,may,1,-1,0,unknown,no,0,0,1,High
26713,52,blue-collar,married,primary,4793,yes,no,unknown,jun,2,-1,0,unknown,no,0,0,1,Medium
26714,53,blue-collar,married,secondary,1852,yes,no,unknown,may,4,-1,0,unknown,no,0,0,1,Medium
26715,62,retired,married,secondary,2917,no,no,cellular,apr,1,188,1,success,no,0,1,0,Medium
26716,35,entrepreneur,married,tertiary,0,no,no,cellular,nov,4,-1,0,unknown,no,0,0,0,Negative
26717,34,management,married,tertiary,13,yes,no,cellular,jul,1,-1,0,unknown,no,0,0,1,Low
26718,40,technician,married,tertiary,397,no,no,unknown,jun,1,-1,0,unknown,no,0,0,0,Low
26719,37,blue-collar,divorced,secondary,368,yes,no,unknown,may,2,-1,0,unknown,no,0,0,1,Low
26720,38,management,married,tertiary,89,yes,no,cellular,may,1,360,10,failure,no,0,1,1,Low
26721,48,blue-collar,married,secondary,1143,yes,no,cellular,aug,3,-1,0,unknown,no,0,0,1,Medium
26722,31,services,single,secondary,1987,yes,no,telephone,nov,2,-1,0,unknown,no,0,0,1,Medium
26723,35,technician,single,tertiary,354,yes,no,cellular,aug,1,-1,0,unknown,no,0,0,1,Low
26724,50,management,married,secondary,-44,yes,no,unknown,may,1,-1,0,unknown,no,0,0,1,Negative
26725,55,blue-collar,divorced,primary,0,no,no,unknown,jun,1,-1,0,unknown,no,0,0,0,Negative
26726,23,student,single,secondary,2412,yes,no,cellular,may,5,367,2,failure,no,0,1,1,Medium
26727,49,blue-collar,married,primary,0,yes,yes,telephone,jul,6,-1,0,unknown,no,0,0,1,Negative
26728,35,management,married,tertiary,3168,no,no,cellular,aug,30,-1,0,unknown,no,0,0,0,Medium
26729,35,services,married,secondary,74,yes,no,unknown,may,1,-1,0,unknown,no,0,0,1,Low
26730,30,blue-collar,single,secondary,1073,yes,no,cellular,may,4,-1,0,unknown,no,0,0,1,Medium
26731,52,admin.,married,secondary,1236,yes,no,unknown,may,1,-1,0,unknown,no,0,0,1,Medium
26732,57,management,married,primary,-226,yes,no,unknown,jun,1,-1,0,unknown,no,0,0,1,Negative
26733,32,technician,married,secondary,1242,yes,no,unknown,jun,3,-1,0,unknown,no,0,0,1,Medium
26734,32,management,divorced,tertiary,-634,yes,yes,unknown,may,1,-1,0,unknown,no,0,0,1,Negative
26735,40,blue-collar,married,primary,68,yes,no,unknown,may,19,-1,0,unknown,no,0,0,1,Low
26736,38,management,married,tertiary,551,yes,no,unknown,may,4,-1,0,unknown,no,0,0,1,Low
26737,53,admin.,divorced,secondary,-394,yes,no,unknown,may,2,-1,0,unknown,no,0,0,1,Negative
26738,44,admin.,married,secondary,1807,yes,yes,cellular,apr,1,313,1,failure,no,0,1,1,Medium
26739,43,management,married,secondary,1424,yes,no,cellular,jul,3,-1,0,unknown,no,0,0,1,Medium
26740,44,blue-collar,married,secondary,1311,yes,no,cellular,may,1,364,1,failure,no,0,1,1,Medium
26741,40,admin.,married,secondary,0,no,no,cellular,oct,2,200,2,failure,no,0,1,0,Negative
26742,47,management,married,tertiary,393,yes,yes,cellular,jul,2,-1,0,unknown,no,0,0,1,Low
26743,30,blue-collar,married,secondary,10395,yes,no,cellular,nov,1,-1,0,unknown,no,0,0,1,High
26744,42,technician,married,secondary,-113,yes,yes,cellular,jul,5,-1,0,unknown,no,0,0,1,Negative
26745,48,blue-collar,single,secondary,0,yes,no,cellular,may,1,-1,0,unknown,no,0,0,1,Negative
26746,35,unemployed,single,secondary,221,no,no,cellular,jan,1,-1,0,unknown,no,0,0,0,Low
26747,40,admin.,married,secondary,1010,yes,no,unknown,may,1,-1,0,unknown,no,0,0,1,Medium
26748,34,admin.,married,secondary,1467,yes,no,cellular,apr,1,332,2,failure,no,0,1,1,Medium
26749,31,student,single,unknown,7826,no,no,telephone,mar,7,-1,0,unknown,no,0,0,0,High
26750,30,admin.,single,secondary,-1,yes,no,unknown,may,1,-1,0,unknown,no,0,0,1,Negative
26751,51,management,married,tertiary,938,no,no,cellular,nov,2,97,3,failure,no,0,1,0,Low
26752,31,blue-collar,single,primary,216,yes,no,unknown,may,1,-1,0,unknown,yes,1,0,1,Low
26753,49,admin.,married,secondary,512,yes,yes,unknown,may,3,-1,0,unknown,no,0,0,1,Low
26754,50,technician,married,unknown,680,no,no,cellular,jul,5,-1,0,unknown,no,0,0,0,Low
26755,45,technician,divorced,secondary,72,yes,no,cellular,jul,5,-1,0,unknown,no,0,0,1,Low
26756,32,technician,married,tertiary,4654,yes,yes,cellular,jul,2,-1,0,unknown,no,0,0,1,Medium
26757,41,admin.,married,secondary,752,no,yes,cellular,may,4,-1,0,unknown,no,0,0,1,Low
26758,29,management,single,tertiary,3357,no,no,cellular,jul,3,-1,0,unknown,no,0,0,0,Medium
26759,44,technician,married,secondary,2626,yes,no,unknown,may,3,-1,0,unknown,no,0,0,1,Medium
26760,36,blue-collar,married,secondary,3420,yes,no,cellular,jul,2,-1,0,unknown,no,0,0,1,Medium
26761,59,admin.,married,secondary,205,no,no,telephone,jun,1,-1,0,unknown,no,0,0,0,Low
26762,42,unemployed,divorced,secondary,1713,yes,no,unknown,may,2,-1,0,unknown,yes,1,0,1,Medium
26763,28,blue-collar,married,primary,286,yes,no,unknown,may,1,-1,0,unknown,no,0,0,1,Low
26764,41,technician,single,secondary,769,no,yes,cellular,nov,4,98,4,other,no,0,1,1,Low
26765,37,admin.,divorced,secondary,1573,yes,no,cellular,may,3,326,10,failure,no,0,1,1,Medium
26766,46,housemaid,married,primary,1175,no,no,cellular,aug,2,-1,0,unknown,no,0,0,0,Medium
26767,40,blue-collar,married,primary,-322,yes,yes,unknown,may,1,-1,0,unknown,no,0,0,1,Negative
26768,37,management,married,tertiary,17335,no,no,cellular,apr,1,-1,0,unknown,no,0,0,0,High
26769,38,student,married,secondary,140,no,no,cellular,aug,21,-1,0,unknown,no,0,0,0,Low
26770,30,self-employed,single,tertiary,253,yes,no,unknown,may,4,-1,0,unknown,no,0,0,1,Low
26771,32,admin.,married,secondary,0,no,no,cellular,jul,1,-1,0,unknown,no,0,0,0,Negative
26772,37,management,single,tertiary,240,no,no,unknown,jun,1,-1,0,unknown,yes,1,0,0,Low
26773,39,admin.,married,secondary,3047,yes,no,cellular,may,1,370,2,failure,no,0,1,1,Medium
26774,33,management,married,tertiary,452,yes,no,cellular,aug,2,-1,0,unknown,no,0,0,1,Low
26775,58,housemaid,married,primary,11,yes,no,unknown,may,1,-1,0,unknown,no,0,0,1,Low
26776,58,management,married,tertiary,2764,no,no,cellular,jun,1,196,1,failure,no,0,1,0,Medium
26777,45,blue-collar,married,primary,18,yes,no,unknown,may,2,-1,0,unknown,no,0,0,1,Low
26778,34,management,married,tertiary,498,yes,no,cellular,jan,1,251,2,failure,no,0,1,1,Low
26779,28,student,single,secondary,4716,yes,no,unknown,may,2,-1,0,unknown,no,0,0,1,Medium
26780,58,blue-collar,single,primary,26,yes,no,cellular,may,4,-1,0,unknown,no,0,0,1,Low
26781,29,services,single,secondary,229,yes,no,cellular,apr,2,343,1,failure,no,0,1,1,Low
26782,65,retired,divorced,primary,1840,no,no,cellular,jun,2,188,5,failure,no,0,1,0,Medium
26783,27,admin.,married,secondary,102,yes,no,cellular,jan,2,-1,0,unknown,no,0,0,1,Low
26784,22,student,single,secondary,722,yes,no,cellular,apr,1,-1,0,unknown,no,0,0,1,Low
26785,55,blue-collar,married,primary,82,yes,no,unknown,may,2,-1,0,unknown,no,0,0,1,Low
26786,58,admin.,married,secondary,-1196,yes,yes,unknown,may,4,-1,0,unknown,no,0,0,1,Negative
26787,32,management,single,tertiary,146,no,no,cellular,aug,2,-1,0,unknown,no,0,0,0,Low
26788,44,blue-collar,married,primary,0,yes,no,unknown,may,7,-1,0,unknown,no,0,0,1,Negative
26789,39,blue-collar,married,primary,-100,yes,no,unknown,may,2,-1,0,unknown,no,0,0,1,Negative
26790,58,management,married,tertiary,107,yes,no,unknown,jun,1,-1,0,unknown,no,0,0,1,Low
26791,59,technician,divorced,secondary,2396,no,no,cellular,nov,1,-1,0,unknown,yes,1,0,0,Medium
26792,37,management,single,tertiary,131,no,no,telephone,aug,2,-1,0,unknown,no,0,0,0,Low
26793,53,entrepreneur,married,tertiary,17410,no,no,cellular,jul,6,-1,0,unknown,no,0,0,0,High
26794,37,blue-collar,married,primary,4997,no,no,unknown,jun,2,-1,0,unknown,no,0,0,0,Medium
26795,55,management,married,primary,1446,no,no,unknown,jun,1,-1,0,unknown,no,0,0,0,Medium
26796,32,management,married,tertiary,972,no,no,cellular,aug,4,-1,0,unknown,no,0,0,0,Low
26797,44,management,married,tertiary,673,no,no,cellular,feb,1,-1,0,unknown,no,0,0,0,Low
26798,35,unemployed,married,primary,8489,yes,no,cellular,nov,1,-1,0,unknown,no,0,0,1,High
26799,45,services,married,secondary,0,no,no,cellular,aug,2,-1,0,unknown,no,0,0,0,Negative
26800,49,unknown,married,primary,341,yes,yes,unknown,may,2,-1,0,unknown,yes,1,0,1,Low
26801,34,self-employed,married,tertiary,5498,no,no,cellular,nov,1,-1,0,unknown,no,0,0,0,High
26802,40,management,married,tertiary,268,yes,no,cellular,jul,3,-1,0,unknown,no,0,0,1,Low
26803,38,entrepreneur,married,unknown,1134,yes,no,cellular,may,4,332,3,failure,no,0,1,1,Medium
26804,39,management,married,tertiary,141,yes,no,cellular,may,2,331,6,other,no,0,1,1,Low
26805,38,blue-collar,married,primary,1131,yes,no,unknown,may,3,-1,0,unknown,no,0,0,1,Medium
26806,32,admin.,single,secondary,287,no,no,unknown,may,3,-1,0,unknown,no,0,0,0,Low
26807,27,self-employed,single,tertiary,362,yes,no,cellular,may,2,-1,0,unknown,no,0,0,1,Low
26808,39,admin.,divorced,secondary,1086,no,no,cellular,jul,1,-1,0,unknown,no,0,0,0,Medium
26809,33,management,married,tertiary,3301,yes,no,cellular,nov,2,171,2,failure,no,0,1,1,Medium
26810,55,blue-collar,married,secondary,989,yes,yes,unknown,may,4,-1,0,unknown,no,0,0,1,Low
26811,38,blue-collar,married,primary,-42,yes,no,cellular,may,1,-1,0,unknown,no,0,0,1,Negative
26812,43,blue-collar,married,unknown,1123,yes,no,cellular,apr,2,322,3,failure,no,0,1,1,Medium
26813,60,technician,divorced,secondary,367,no,no,cellular,aug,2,-1,0,unknown,yes,1,0,0,Low
26814,37,services,married,secondary,0,yes,yes,cellular,jul,2,-1,0,unknown,no,0,0,1,Negative
26815,51,management,single,tertiary,5341,no,no,cellular,apr,2,-1,0,unknown,no,0,0,0,High
26816,45,admin.,married,secondary,2556,no,no,telephone,jan,2,-1,0,unknown,no,0,0,0,Medium
26817,59,entrepreneur,married,primary,0,no,no,telephone,nov,2,153,1,failure,no,0,1,0,Negative
26818,43,retired,divorced,primary,5805,no,no,cellular,aug,5,-1,0,unknown,no,0,0,0,High
26819,30,self-employed,single,unknown,-142,yes,no,cellular,may,1,-1,0,unknown,no,0,0,1,Negative
26820,39,management,married,tertiary,-4,no,no,cellular,jul,1,-1,0,unknown,no,0,0,0,Negative
26821,43,admin.,married,secondary,429,yes,no,unknown,may,4,-1,0,unknown,no,0,0,1,Low
26822,32,management,single,secondary,301,yes,no,cellular,apr,3,345,1,failure,no,0,1,1,Low
26823,40,unemployed,single,secondary,75,yes,no,unknown,may,1,-1,0,unknown,no,0,0,1,Low
